,Age,SibSp,Fare,Cabin,Survived,Pclass_1,Pclass_2,Pclass_3,Sex_0,Sex_1,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6
100,0.34656948982156316,0.0,0.015411575213749286,0.3333333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0
101,0.37170143252073384,0.0,0.015411575213749286,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
102,0.2586076903744659,0.0,0.15085515328815924,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0
103,0.4093993465694898,0.0,0.016891873428256675,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
104,0.4596632319678311,0.25,0.015468569817999833,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
105,0.34656948982156316,0.0,0.015411575213749286,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
106,0.2586076903744659,0.0,0.014931805565640218,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0
107,0.37170143252073384,0.0,0.015175789316712771,0.3333333333333333,1,0,0,1,1,0,1,0,0,0,0,0,0
108,0.4722292033174164,0.0,0.015411575213749286,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
109,0.2586076903744659,0.125,0.04713766070721715,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0
110,0.5853229454636844,0.0,0.10149724044618187,0.6666666666666666,0,1,0,0,1,0,1,0,0,0,0,0,0
111,0.17692887660216136,0.125,0.028212719478023115,0.3333333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0
112,0.2711736617240512,0.0,0.015712553569072387,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
113,0.24604171902488062,0.125,0.019177122834302632,0.3333333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0
114,0.20834380497612465,0.0,0.028220722145058292,0.3333333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0
115,0.2586076903744659,0.0,0.015468569817999833,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
116,0.8806232721789394,0.0,0.015126992566498259,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
117,0.35913546117114853,0.125,0.04098927018018883,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
118,0.2963056044232219,0.0,0.4831284260198326,0.8333333333333333,0,1,0,0,1,0,0,1,0,0,0,0,0
119,0.01985423473234481,0.5,0.06104473451835265,0.3333333333333333,0,0,0,1,0,1,0,0,1,0,0,0,0
120,0.2586076903744659,0.25,0.1434624456306609,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
121,0.37170143252073384,0.0,0.015712553569072387,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
122,0.40311636089469716,0.125,0.058694292654020104,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
123,0.40311636089469716,0.0,0.025374310111545468,0.3333333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0
124,0.6732847449107816,0.0,0.15085515328815924,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0
125,0.14551394822819805,0.125,0.021942337075458514,0.3333333333333333,1,0,0,1,1,0,1,0,0,0,0,0,0
126,0.37170143252073384,0.0,0.015126992566498259,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
127,0.2963056044232219,0.0,0.01393967004027879,0.3333333333333333,1,0,0,1,1,0,1,0,0,0,0,0,0
128,0.2586076903744659,0.125,0.04364049521284362,0.16666666666666666,1,0,0,1,0,1,0,1,0,0,0,0,0
129,0.5601910027645137,0.0,0.013614293309848433,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
130,0.4093993465694898,0.0,0.015411575213749286,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
131,0.24604171902488062,0.0,0.013760683560491965,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
132,0.5853229454636844,0.125,0.028302115124416098,0.3333333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0
133,0.35913546117114853,0.125,0.050748620223090936,0.3333333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0
134,0.3088715757728072,0.0,0.025374310111545468,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
135,0.2837396330736366,0.0,0.02936744577509929,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
136,0.2334757476752953,0.0,0.051301584996521765,0.5,1,1,0,0,0,1,0,0,1,0,0,0,0
137,0.4596632319678311,0.125,0.10364429745562033,0.6666666666666666,0,1,0,0,1,0,1,0,0,0,0,0,0
138,0.19577783362653933,0.0,0.01798980030808316,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
139,0.2963056044232219,0.0,0.15458810467956932,0.8333333333333333,0,1,0,0,1,0,1,0,0,0,0,0,0
140,0.4345312892686604,0.0,0.029757819776815374,0.3333333333333333,0,0,0,1,0,1,0,0,1,0,0,0,0
141,0.2711736617240512,0.0,0.015126992566498259,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0
142,0.2963056044232219,0.125,0.030937139635999665,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0
143,0.2334757476752953,0.0,0.013175122557917838,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
144,0.22090977632571,0.0,0.022446505098674838,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
145,0.2334757476752953,0.125,0.07173122281533045,0.3333333333333333,0,0,1,0,1,0,0,1,0,0,0,0,0
146,0.33400351847197784,0.0,0.015216388212891242,0.3333333333333333,1,0,0,1,1,0,1,0,0,0,0,0,0
147,0.10781603417944208,0.25,0.06709553154495196,0.3333333333333333,0,0,0,1,0,1,0,0,1,0,0,0,0
148,0.4533802462930384,0.0,0.050748620223090936,0.16666666666666666,0,0,1,0,1,0,0,0,1,0,0,0,0
149,0.5224930887157577,0.0,0.025374310111545468,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
150,0.6355868308620256,0.0,0.02444717185746977,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
151,0.2711736617240512,0.125,0.12999454257145598,0.6666666666666666,1,1,0,0,0,1,1,0,0,0,0,0,0
152,0.6921337019351597,0.0,0.015712553569072387,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
153,0.5036441316913798,0.0,0.028302115124416098,0.3333333333333333,0,0,0,1,1,0,0,0,1,0,0,0,0
154,0.37170143252073384,0.0,0.014273049437744325,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
155,0.6355868308620256,0.0,0.11980421963065935,0.3333333333333333,0,1,0,0,1,0,0,1,0,0,0,0,0
156,0.19577783362653933,0.0,0.015094396337354966,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0
157,0.37170143252073384,0.0,0.015712553569072387,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
158,0.37170143252073384,0.0,0.016908073949327893,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
159,0.03870319175672279,1.0,0.13575255909676825,0.3333333333333333,0,0,0,1,1,0,0,0,1,0,0,0,0
160,0.5476250314149284,0.0,0.031425107138144774,0.3333333333333333,0,0,0,1,1,0,0,1,0,0,0,0,0
161,0.49736114601658704,0.0,0.030741952635141623,0.3333333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0
162,0.32143754712239253,0.0,0.015175789316712771,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
163,0.20834380497612465,0.0,0.016908073949327893,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
164,0.007288263382759488,0.5,0.07746484096553544,0.3333333333333333,0,0,0,1,1,0,0,1,0,0,0,0,0
165,0.10781603417944208,0.0,0.04006213192611313,0.3333333333333333,1,0,0,1,1,0,0,0,1,0,0,0,0
166,0.4345312892686604,0.0,0.10735285047192313,0.3333333333333333,1,1,0,0,0,1,0,1,0,0,0,0,0
167,0.5601910027645137,0.125,0.05445717323939373,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,1,0,0
168,0.37170143252073384,0.0,0.050602229972447406,0.3333333333333333,0,1,0,0,1,0,1,0,0,0,0,0,0
169,0.34656948982156316,0.0,0.11027245763075773,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
170,0.7612465443578789,0.0,0.06538764528744409,0.8333333333333333,0,1,0,0,1,0,1,0,0,0,0,0,0
171,0.04498617743151546,0.5,0.05684821399990475,0.3333333333333333,0,0,0,1,1,0,0,1,0,0,0,0,0
172,0.007288263382759488,0.125,0.021730754366528396,0.3333333333333333,1,0,0,1,0,1,0,1,0,0,0,0,0
173,0.2586076903744659,0.0,0.015468569817999833,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
174,0.6984166876099522,0.0,0.05991421140938287,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0
175,0.22090977632571,0.125,0.015330377421392339,0.3333333333333333,0,0,0,1,1,0,0,1,0,0,0,0,0
176,0.03870319175672279,0.375,0.049707687947515,0.3333333333333333,0,0,0,1,1,0,0,1,0,0,0,0,0
177,0.6230208595124404,0.0,0.05604306762136532,0.6666666666666666,0,1,0,0,0,1,1,0,0,0,0,0,0
178,0.37170143252073384,0.0,0.025374310111545468,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
179,0.4470972606182458,0.0,0.0,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
180,0.2586076903744659,1.0,0.13575255909676825,0.3333333333333333,0,0,0,1,0,1,0,0,1,0,0,0,0
181,0.37170143252073384,0.0,0.02937564362913533,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
182,0.10781603417944208,0.5,0.06126431989431795,0.3333333333333333,0,0,0,1,1,0,0,0,1,0,0,0,0
183,0.007288263382759488,0.25,0.07612293033463641,0.16666666666666666,1,0,1,0,1,0,0,1,0,0,0,0,0
184,0.04498617743151546,0.0,0.04298993693898376,0.3333333333333333,1,0,0,1,0,1,0,0,1,0,0,0,0
185,0.37170143252073384,0.0,0.09759350042902103,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0
186,0.4345312892686604,0.125,0.030253985132996517,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0
187,0.5601910027645137,0.0,0.051822148727810165,0.3333333333333333,1,1,0,0,1,0,1,0,0,0,0,0,0
188,0.49736114601658704,0.125,0.030253985132996517,0.3333333333333333,0,0,0,1,1,0,0,1,0,0,0,0,0
189,0.4470972606182458,0.0,0.015411575213749286,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
190,0.39683337521990447,0.0,0.025374310111545468,0.3333333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0
191,0.2334757476752953,0.0,0.025374310111545468,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
192,0.2334757476752953,0.125,0.015330377421392339,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0
193,0.032420206081930136,0.125,0.050748620223090936,0.16666666666666666,1,0,1,0,1,0,0,1,0,0,0,0,0
194,0.5476250314149284,0.0,0.05410739813385612,0.8333333333333333,1,1,0,0,0,1,1,0,0,0,0,0,0
195,0.723548630309123,0.0,0.2859895551532101,0.8333333333333333,1,1,0,0,0,1,1,0,0,0,0,0,0
196,0.37170143252073384,0.0,0.015126992566498259,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
197,0.5224930887157577,0.0,0.01640390592611157,0.3333333333333333,0,0,0,1,1,0,0,1,0,0,0,0,0
198,0.2586076903744659,0.0,0.015126992566498259,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0
199,0.2963056044232219,0.0,0.025374310111545468,0.3333333333333333,0,0,1,0,0,1,1,0,0,0,0,0,0
200,0.34656948982156316,0.0,0.018542765081513996,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
201,0.37170143252073384,1.0,0.13575255909676825,0.3333333333333333,0,0,0,1,1,0,0,0,1,0,0,0,0
202,0.4219653179190751,0.0,0.012678957201736696,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
203,0.5664739884393064,0.0,0.014102260811993537,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
204,0.22090977632571,0.0,0.015712553569072387,0.3333333333333333,1,0,0,1,1,0,1,0,0,0,0,0,0
205,0.01985423473234481,0.0,0.02042143996477265,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0
206,0.39683337521990447,0.125,0.030937139635999665,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
207,0.32143754712239253,0.0,0.036670757786204655,0.3333333333333333,1,0,0,1,1,0,1,0,0,0,0,0,0
208,0.19577783362653933,0.0,0.015126992566498259,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0
209,0.49736114601658704,0.0,0.060507970265993034,1.0,1,1,0,0,1,0,1,0,0,0,0,0,0
210,0.2963056044232219,0.0,0.013760683560491965,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
211,0.4345312892686604,0.0,0.04098927018018883,0.3333333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0
212,0.2711736617240512,0.0,0.014151057562208049,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
213,0.37170143252073384,0.0,0.025374310111545468,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
214,0.37170143252073384,0.125,0.015126992566498259,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
215,0.38426740387031916,0.125,0.22109807522194713,0.5,1,1,0,0,0,1,1,0,0,0,0,0,0
216,0.33400351847197784,0.0,0.015468569817999833,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0
217,0.5224930887157577,0.125,0.05270049023167135,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
218,0.39683337521990447,0.0,0.14891148113361488,0.5,1,1,0,0,0,1,1,0,0,0,0,0,0
219,0.37170143252073384,0.0,0.020494635090094415,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
220,0.19577783362653933,0.0,0.015712553569072387,0.3333333333333333,1,0,0,1,1,0,1,0,0,0,0,0,0
221,0.33400351847197784,0.0,0.025374310111545468,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0
222,0.6355868308620256,0.0,0.015712553569072387,0.3333333333333333,0,0,0,1,1,0,1,0,0,0,0,0,0
223,0.37170143252073384,0.0,0.015411575213749286,0.6666666666666666,0,0,0,1,1,0,1,0,0,0,0,0,0
224,0.4722292033174164,0.125,0.17566830077223786,0.6666666666666666,1,1,0,0,1,0,1,0,0,0,0,0,0
225,0.2711736617240512,0.0,0.018249984580226933,0.6666666666666666,0,0,0,1,1,0,1,0,0,0,0,0,0
226,0.2334757476752953,0.0,0.020494635090094415,0.6666666666666666,1,0,1,0,1,0,1,0,0,0,0,0,0
227,0.2523247046996733,0.0,0.014151057562208049,0.6666666666666666,0,0,0,1,1,0,1,0,0,0,0,0,0
228,0.22090977632571,0.0,0.025374310111545468,0.6666666666666666,0,0,1,0,1,0,1,0,0,0,0,0,0
229,0.2586076903744659,0.375,0.049707687947515,0.6666666666666666,0,0,0,1,0,1,0,1,0,0,0,0,0
230,0.4345312892686604,0.125,0.16293234896625058,0.6666666666666666,1,1,0,0,0,1,1,0,0,0,0,0,0
231,0.35913546117114853,0.0,0.015175789316712771,0.6666666666666666,0,0,0,1,1,0,1,0,0,0,0,0,0
232,0.7361146016587082,0.0,0.026350245115835676,0.6666666666666666,0,0,1,0,1,0,1,0,0,0,0,0,0
233,0.05755214878110078,0.5,0.06126431989431795,0.6666666666666666,1,0,0,1,0,1,0,0,1,0,0,0,0
234,0.2963056044232219,0.0,0.020494635090094415,0.6666666666666666,0,0,1,0,1,0,1,0,0,0,0,0,0
